,Account_ID,Customer_ID,Account_Type,Open_Date,Balance,Account_Status,Branch_ID,Opening_Channel
304,A000305,C00237,SAVINGS,2020-05-02,25019.22,CLOSED,BR025,ONLINE
305,A000306,C00238,SALARY,2023-09-16,14679.35,DORMANT,BR030,ONLINE
306,A000307,C00239,CURRENT,2020-04-15,39979.37,ACTIVE,BR010,ONLINE
307,A000308,C00240,SAVINGS,2025-04-04,7237.91,DORMANT,BR022,ONLINE
308,A000309,C00240,CURRENT,2018-08-21,42773.97,ACTIVE,BR022,BRANCH
309,A000310,C00241,CURRENT,2023-06-10,23474.24,CLOSED,BR029,BRANCH
310,A000311,C00242,SALARY,2021-01-03,11651.96,ACTIVE,BR026,ONLINE
311,A000312,C00243,FIXED DEPOSIT,2026-01-23,81677.4,ACTIVE,BR023,BRANCH
312,A000313,C00244,FIXED DEPOSIT,2023-09-01,29603.26,ACTIVE,BR024,ONLINE
313,A000314,C00244,SAVINGS,2021-03-22,221462.81,CLOSED,BR024,ONLINE
314,A000315,C00245,FIXED DEPOSIT,2018-09-09,55108.07,CLOSED,BR019,AGENT
315,A000316,C00246,FIXED DEPOSIT,2018-01-29,18945.91,ACTIVE,BR012,ONLINE
316,A000317,C00247,FIXED DEPOSIT,2017-06-13,27815.89,CLOSED,BR007,AGENT
317,A000318,C00248,FIXED DEPOSIT,2018-10-21,10000.0,CLOSED,BR009,ONLINE
318,A000319,C00249,SAVINGS,2024-08-27,459624.98,ACTIVE,BR001,BRANCH
319,A000320,C00250,SALARY,2021-08-01,134756.99,ACTIVE,BR011,BRANCH
320,A000321,C00251,CURRENT,2022-01-07,2805.56,DORMANT,BR013,AGENT
321,A000322,C00252,SALARY,2017-02-23,8687.15,ACTIVE,BR030,BRANCH
322,A000323,C00253,SALARY,2017-12-16,27684.48,DORMANT,BR001,BRANCH
323,A000324,C00254,CURRENT,2024-01-03,210315.05,CLOSED,BR006,ONLINE
324,A000325,C00255,CURRENT,2023-11-12,70473.13,DORMANT,BR004,BRANCH
325,A000326,C00256,FIXED DEPOSIT,2024-09-06,21830.43,DORMANT,BR005,BRANCH
326,A000327,C00256,SAVINGS,2022-10-22,41999.42,ACTIVE,BR005,BRANCH
327,A000328,C00257,SAVINGS,2026-02-17,282325.56,CLOSED,BR015,AGENT
328,A000329,C00258,CURRENT,2022-11-20,10296.64,ACTIVE,BR017,ONLINE
329,A000330,C00258,SALARY,2020-09-07,49293.68,ACTIVE,BR017,BRANCH
330,A000331,C00258,SAVINGS,2020-12-30,88368.37,DORMANT,BR017,ONLINE
331,A000332,C00259,FIXED DEPOSIT,2025-10-04,93779.95,ACTIVE,BR028,ONLINE
332,A000333,C00259,SAVINGS,2024-03-13,57354.14,DORMANT,BR028,ONLINE
333,A000334,C00260,CURRENT,2021-02-12,21528.9,CLOSED,BR006,BRANCH
334,A000335,C00261,CURRENT,2022-11-18,48182.49,DORMANT,BR016,BRANCH
335,A000336,C00262,SAVINGS,2021-03-11,215336.69,ACTIVE,BR027,BRANCH
336,A000337,C00262,CURRENT,2023-08-03,4999.26,DORMANT,BR027,BRANCH
337,A000338,C00263,SALARY,2020-11-30,38037.3,CLOSED,BR017,BRANCH
338,A000339,C00263,SALARY,2023-03-03,33620.62,DORMANT,BR017,ONLINE
339,A000340,C00264,SALARY,2017-06-10,11491.3,DORMANT,BR006,BRANCH
340,A000341,C00264,CURRENT,2025-04-22,11669.82,CLOSED,BR006,BRANCH
341,A000342,C00265,FIXED DEPOSIT,2024-06-18,106282.46,DORMANT,BR019,ONLINE
342,A000343,C00266,CURRENT,2025-09-03,25197.04,DORMANT,BR022,AGENT
343,A000344,C00266,SAVINGS,2017-06-01,17383.41,ACTIVE,BR022,BRANCH
344,A000345,C00267,CURRENT,2025-01-29,12240.03,DORMANT,BR005,AGENT
345,A000346,C00268,CURRENT,2019-10-03,4463.5,ACTIVE,BR014,BRANCH
346,A000347,C00269,FIXED DEPOSIT,2018-03-01,44848.55,ACTIVE,BR028,ONLINE
347,A000348,C00269,SAVINGS,2024-10-04,16497.62,ACTIVE,BR028,ONLINE
348,A000349,C00270,SALARY,2023-09-21,28533.07,ACTIVE,BR011,BRANCH
349,A000350,C00271,CURRENT,2025-02-02,2994.93,DORMANT,BR018,AGENT
350,A000351,C00271,SALARY,2021-05-05,5752.18,ACTIVE,BR018,BRANCH
351,A000352,C00272,FIXED DEPOSIT,2022-02-28,36698.74,CLOSED,BR004,BRANCH
352,A000353,C00272,FIXED DEPOSIT,2023-06-21,25334.17,DORMANT,BR004,AGENT
353,A000354,C00273,CURRENT,2020-06-06,7582.61,CLOSED,BR012,BRANCH
354,A000355,C00274,FIXED DEPOSIT,2023-12-01,52476.88,DORMANT,BR026,BRANCH
355,A000356,C00275,FIXED DEPOSIT,2025-10-07,51992.83,ACTIVE,BR022,ONLINE
356,A000357,C00276,FIXED DEPOSIT,2020-07-18,87027.12,ACTIVE,BR030,BRANCH
357,A000358,C00277,SAVINGS,2026-01-05,5890.24,DORMANT,BR013,BRANCH
358,A000359,C00278,SAVINGS,2024-08-12,11306.67,ACTIVE,BR012,BRANCH
359,A000360,C00278,CURRENT,2020-10-20,1191.7,ACTIVE,BR012,ONLINE
360,A000361,C00279,SAVINGS,2023-09-01,21264.28,ACTIVE,BR006,ONLINE
361,A000362,C00280,FIXED DEPOSIT,2020-04-15,61134.76,ACTIVE,BR022,AGENT
362,A000363,C00281,FIXED DEPOSIT,2024-07-03,26901.25,ACTIVE,BR025,BRANCH
363,A000364,C00282,CURRENT,2023-02-18,52971.02,DORMANT,BR001,BRANCH
364,A000365,C00282,SALARY,2019-03-22,5597.17,DORMANT,BR001,AGENT
365,A000366,C00282,FIXED DEPOSIT,2017-07-06,158063.25,CLOSED,BR001,AGENT
366,A000367,C00283,SALARY,2024-04-11,438231.45,DORMANT,BR007,AGENT
367,A000368,C00284,CURRENT,2025-11-23,46964.68,ACTIVE,BR005,BRANCH
368,A000369,C00285,CURRENT,2025-12-09,29192.99,ACTIVE,BR013,ONLINE
369,A000370,C00286,SAVINGS,2025-06-16,22885.98,ACTIVE,BR022,BRANCH
370,A000371,C00286,SALARY,2023-07-30,13363.37,ACTIVE,BR022,BRANCH
371,A000372,C00287,CURRENT,2023-03-20,1399.79,CLOSED,BR028,AGENT
372,A000373,C00288,SALARY,2023-12-13,8716.71,ACTIVE,BR015,AGENT
373,A000374,C00288,SAVINGS,2022-04-10,201264.3,DORMANT,BR015,BRANCH
374,A000375,C00289,CURRENT,2019-08-24,68952.53,ACTIVE,BR003,ONLINE
375,A000376,C00290,SALARY,2021-09-01,19611.9,ACTIVE,BR010,ONLINE
376,A000377,C00291,FIXED DEPOSIT,2025-10-16,98540.17,CLOSED,BR006,AGENT
377,A000378,C00292,CURRENT,2022-02-17,11614.58,ACTIVE,BR001,AGENT
378,A000379,C00292,SAVINGS,2021-03-01,3614.65,ACTIVE,BR001,ONLINE
379,A000380,C00293,FIXED DEPOSIT,2018-10-15,29310.81,ACTIVE,BR001,AGENT
380,A000381,C00293,FIXED DEPOSIT,2022-10-27,94729.15,CLOSED,BR001,AGENT
381,A000382,C00294,FIXED DEPOSIT,2023-07-27,68287.01,ACTIVE,BR025,AGENT
382,A000383,C00294,CURRENT,2017-12-21,12846.13,DORMANT,BR025,BRANCH
383,A000384,C00295,CURRENT,2024-10-20,28378.29,CLOSED,BR020,AGENT
384,A000385,C00295,SAVINGS,2025-11-06,9470.49,ACTIVE,BR020,ONLINE
385,A000386,C00296,CURRENT,2022-03-31,65225.18,ACTIVE,BR011,AGENT
386,A000387,C00296,CURRENT,2022-06-29,70058.43,CLOSED,BR011,AGENT
387,A000388,C00297,CURRENT,2022-11-03,5690.18,ACTIVE,BR027,BRANCH
388,A000389,C00297,SALARY,2020-10-10,18804.58,CLOSED,BR027,AGENT
389,A000390,C00298,FIXED DEPOSIT,2020-06-24,44578.45,ACTIVE,BR030,AGENT
390,A000391,C00299,CURRENT,2018-08-26,193174.18,ACTIVE,BR011,AGENT
391,A000392,C00299,SAVINGS,2018-01-31,5558.03,CLOSED,BR011,BRANCH
392,A000393,C00300,SALARY,2018-12-18,22072.87,CLOSED,BR003,BRANCH
393,A000394,C00301,FIXED DEPOSIT,2017-11-29,29972.45,ACTIVE,BR029,BRANCH
394,A000395,C00302,SALARY,2017-03-21,51464.65,ACTIVE,BR011,AGENT
395,A000396,C00302,SAVINGS,2022-11-18,63373.79,ACTIVE,BR011,ONLINE
396,A000397,C00302,SAVINGS,2019-11-20,190849.48,CLOSED,BR011,AGENT
397,A000398,C00303,SAVINGS,2026-04-24,6456.88,DORMANT,BR006,AGENT
398,A000399,C00304,CURRENT,2017-11-07,247115.45,ACTIVE,BR011,AGENT
399,A000400,C00305,SAVINGS,2026-05-17,6889.65,ACTIVE,BR027,BRANCH
400,A000401,C00306,CURRENT,2021-04-27,38812.35,ACTIVE,BR024,BRANCH
401,A000402,C00307,CURRENT,2018-07-23,75402.92,ACTIVE,BR013,ONLINE
402,A000403,C00308,CURRENT,2020-06-23,32794.34,ACTIVE,BR029,AGENT
403,A000404,C00308,SALARY,2024-03-06,34815.3,DORMANT,BR029,ONLINE
404,A000405,C00309,FIXED DEPOSIT,2021-08-04,28689.11,DORMANT,BR027,BRANCH
405,A000406,C00310,SAVINGS,2020-12-08,10603.16,DORMANT,BR001,ONLINE
406,A000407,C00311,SALARY,2022-04-03,20743.86,CLOSED,BR004,BRANCH
407,A000408,C00312,CURRENT,2018-09-24,9025.61,CLOSED,BR016,ONLINE
408,A000409,C00313,CURRENT,2018-04-29,3251.91,ACTIVE,BR030,ONLINE
409,A000410,C00314,FIXED DEPOSIT,2025-07-22,21175.28,ACTIVE,BR024,AGENT
410,A000411,C00314,SALARY,2018-06-23,1472.5,ACTIVE,BR024,AGENT
411,A000412,C00314,FIXED DEPOSIT,2018-10-29,151025.64,CLOSED,BR024,AGENT
412,A000413,C00315,FIXED DEPOSIT,2024-05-05,51662.41,DORMANT,BR003,ONLINE
413,A000414,C00316,SALARY,2026-01-21,68642.72,CLOSED,BR009,AGENT
414,A000415,C00316,SALARY,2017-12-30,1600.02,DORMANT,BR009,AGENT
415,A000416,C00316,FIXED DEPOSIT,2026-03-07,146949.26,DORMANT,BR009,AGENT
416,A000417,C00317,FIXED DEPOSIT,2022-05-22,211543.93,CLOSED,BR027,AGENT
417,A000418,C00318,SALARY,2020-03-16,13869.16,ACTIVE,BR027,ONLINE
418,A000419,C00319,CURRENT,2022-02-02,55602.5,ACTIVE,BR024,BRANCH
419,A000420,C00320,FIXED DEPOSIT,2020-03-25,42958.31,DORMANT,BR009,BRANCH
420,A000421,C00320,SALARY,2020-11-06,75591.62,DORMANT,BR009,AGENT
421,A000422,C00321,CURRENT,2017-03-07,6090.06,DORMANT,BR018,AGENT
422,A000423,C00322,FIXED DEPOSIT,2024-04-01,60786.82,ACTIVE,BR026,AGENT
423,A000424,C00323,SALARY,2025-11-06,958.35,ACTIVE,BR008,AGENT
424,A000425,C00324,FIXED DEPOSIT,2025-07-01,65707.0,ACTIVE,BR030,BRANCH
425,A000426,C00325,SAVINGS,2021-06-14,53531.93,DORMANT,BR030,AGENT
426,A000427,C00326,CURRENT,2024-09-12,43210.35,CLOSED,BR012,ONLINE
427,A000428,C00327,SALARY,2023-04-13,19381.93,ACTIVE,BR008,AGENT
428,A000429,C00328,FIXED DEPOSIT,2017-09-06,19431.29,ACTIVE,BR020,ONLINE
429,A000430,C00328,SAVINGS,2018-10-22,40616.2,ACTIVE,BR020,ONLINE
430,A000431,C00329,SALARY,2025-07-11,14617.62,ACTIVE,BR025,BRANCH
431,A000432,C00329,SALARY,2025-12-13,62028.01,ACTIVE,BR025,ONLINE
432,A000433,C00330,CURRENT,2018-09-08,13590.2,ACTIVE,BR017,ONLINE
433,A000434,C00331,FIXED DEPOSIT,2021-05-28,21678.6,DORMANT,BR023,BRANCH
434,A000435,C00332,SALARY,2017-01-06,48244.14,ACTIVE,BR006,BRANCH
435,A000436,C00333,FIXED DEPOSIT,2025-08-08,99865.89,DORMANT,BR001,ONLINE
436,A000437,C00333,SALARY,2022-11-12,24016.81,ACTIVE,BR001,BRANCH
437,A000438,C00334,SAVINGS,2017-10-25,22391.74,ACTIVE,BR001,BRANCH
438,A000439,C00335,SALARY,2019-02-16,12654.23,ACTIVE,BR003,ONLINE
439,A000440,C00336,SAVINGS,2022-03-22,14635.44,ACTIVE,BR025,AGENT
440,A000441,C00337,FIXED DEPOSIT,2019-02-10,119847.6,ACTIVE,BR020,AGENT
441,A000442,C00338,FIXED DEPOSIT,2026-04-12,240654.4,CLOSED,BR005,ONLINE
442,A000443,C00338,CURRENT,2020-12-13,17087.12,CLOSED,BR005,ONLINE
443,A000444,C00339,CURRENT,2023-08-15,21618.78,DORMANT,BR020,AGENT
444,A000445,C00339,CURRENT,2024-02-04,8712.48,CLOSED,BR020,AGENT
445,A000446,C00340,SALARY,2023-09-11,8981.98,DORMANT,BR022,BRANCH
446,A000447,C00341,SAVINGS,2020-08-30,6093.58,DORMANT,BR015,ONLINE
447,A000448,C00342,FIXED DEPOSIT,2026-05-05,83273.4,ACTIVE,BR005,BRANCH
448,A000449,C00343,SAVINGS,2023-02-11,112688.26,DORMANT,BR008,AGENT
449,A000450,C00344,FIXED DEPOSIT,2018-09-20,113886.0,ACTIVE,BR007,AGENT
450,A000451,C00345,SALARY,2020-09-30,22791.29,CLOSED,BR001,ONLINE
451,A000452,C00345,FIXED DEPOSIT,2024-05-18,73382.12,DORMANT,BR001,ONLINE
452,A000453,C00346,SALARY,2023-12-09,19825.03,DORMANT,BR010,BRANCH
453,A000454,C00347,SALARY,2020-05-10,4554.45,ACTIVE,BR005,AGENT
454,A000455,C00347,SAVINGS,2017-03-10,6315.84,DORMANT,BR005,BRANCH
455,A000456,C00348,SALARY,2023-09-02,464623.29,CLOSED,BR014,AGENT
456,A000457,C00349,SALARY,2023-04-11,3074.75,DORMANT,BR027,BRANCH
457,A000458,C00349,SALARY,2024-11-14,26912.6,DORMANT,BR027,AGENT
458,A000459,C00349,CURRENT,2022-05-24,76406.02,ACTIVE,BR027,ONLINE
459,A000460,C00350,CURRENT,2023-12-31,33884.23,DORMANT,BR016,ONLINE
460,A000461,C00351,SALARY,2021-03-21,292891.72,DORMANT,BR003,ONLINE
461,A000462,C00352,SAVINGS,2022-03-28,12577.71,ACTIVE,BR026,ONLINE
462,A000463,C00353,SAVINGS,2018-08-23,5267.6,ACTIVE,BR003,AGENT
463,A000464,C00354,SALARY,2018-04-20,14250.4,ACTIVE,BR013,AGENT
464,A000465,C00355,CURRENT,2024-08-01,35946.02,ACTIVE,BR028,AGENT
465,A000466,C00356,FIXED DEPOSIT,2018-02-08,21640.3,ACTIVE,BR023,ONLINE
466,A000467,C00357,SALARY,2018-02-16,13061.09,CLOSED,BR021,AGENT
467,A000468,C00357,SALARY,2019-10-24,84340.59,ACTIVE,BR021,BRANCH
468,A000469,C00358,CURRENT,2023-08-23,1139.82,DORMANT,BR027,BRANCH
469,A000470,C00359,SALARY,2020-08-05,33249.24,ACTIVE,BR019,BRANCH
470,A000471,C00360,SALARY,2023-02-01,8613.2,CLOSED,BR008,ONLINE
471,A000472,C00361,SALARY,2026-06-23,10616.28,CLOSED,BR012,ONLINE
472,A000473,C00362,CURRENT,2017-05-16,42588.13,CLOSED,BR024,ONLINE
473,A000474,C00362,SAVINGS,2026-06-19,130646.56,ACTIVE,BR024,BRANCH
474,A000475,C00363,SAVINGS,2024-09-02,21598.39,ACTIVE,BR019,ONLINE
475,A000476,C00364,CURRENT,2023-02-06,75309.89,DORMANT,BR016,BRANCH
476,A000477,C00365,SAVINGS,2017-10-02,3426.35,CLOSED,BR016,BRANCH
477,A000478,C00366,CURRENT,2022-02-18,8454.49,ACTIVE,BR030,BRANCH
478,A000479,C00366,SAVINGS,2017-05-15,29900.04,ACTIVE,BR030,BRANCH
479,A000480,C00367,FIXED DEPOSIT,2018-01-16,19751.33,ACTIVE,BR011,BRANCH
480,A000481,C00368,CURRENT,2019-11-05,5856.72,ACTIVE,BR001,ONLINE
481,A000482,C00369,SALARY,2025-12-24,11596.43,CLOSED,BR022,AGENT
482,A000483,C00369,CURRENT,2019-11-08,20953.77,ACTIVE,BR022,BRANCH
483,A000484,C00370,SALARY,2023-07-23,40201.24,CLOSED,BR015,AGENT
484,A000485,C00371,CURRENT,2024-05-31,66328.27,ACTIVE,BR003,BRANCH
485,A000486,C00371,FIXED DEPOSIT,2020-10-13,41763.95,ACTIVE,BR003,ONLINE
486,A000487,C00372,FIXED DEPOSIT,2017-07-05,53718.26,CLOSED,BR028,BRANCH
487,A000488,C00373,CURRENT,2025-08-20,24306.57,ACTIVE,BR028,ONLINE
488,A000489,C00373,FIXED DEPOSIT,2017-09-12,101284.88,DORMANT,BR028,AGENT
489,A000490,C00373,SALARY,2018-03-07,55675.16,DORMANT,BR028,AGENT
490,A000491,C00374,SALARY,2024-01-21,97386.09,CLOSED,BR024,ONLINE
491,A000492,C00375,SALARY,2019-07-18,19877.4,DORMANT,BR011,ONLINE
492,A000493,C00376,FIXED DEPOSIT,2019-03-04,55416.05,ACTIVE,BR021,ONLINE
493,A000494,C00377,CURRENT,2019-06-05,15400.69,DORMANT,BR016,BRANCH
494,A000495,C00377,SALARY,2022-07-19,45028.56,ACTIVE,BR016,BRANCH
495,A000496,C00378,SALARY,2023-07-16,72949.25,CLOSED,BR003,ONLINE
496,A000497,C00379,SAVINGS,2022-05-08,6584.22,DORMANT,BR029,AGENT
497,A000498,C00380,CURRENT,2017-08-10,16147.08,CLOSED,BR008,ONLINE
498,A000499,C00380,SAVINGS,2025-09-30,580775.25,CLOSED,BR008,ONLINE
499,A000500,C00380,CURRENT,2025-04-22,214346.58,DORMANT,BR008,BRANCH
500,A000501,C00381,FIXED DEPOSIT,2023-08-01,150254.82,ACTIVE,BR020,BRANCH
501,A000502,C00382,FIXED DEPOSIT,2022-07-09,57384.9,DORMANT,BR010,BRANCH
502,A000503,C00383,SALARY,2017-12-12,87330.98,ACTIVE,BR015,ONLINE
503,A000504,C00384,CURRENT,2022-10-22,119420.33,DORMANT,BR002,BRANCH
504,A000505,C00385,CURRENT,2017-11-22,5347.71,ACTIVE,BR002,BRANCH
505,A000506,C00386,FIXED DEPOSIT,2023-08-30,29556.9,ACTIVE,BR014,AGENT
506,A000507,C00386,SAVINGS,2018-03-08,11439.1,ACTIVE,BR014,ONLINE
507,A000508,C00387,SALARY,2022-12-15,15733.53,CLOSED,BR030,AGENT
508,A000509,C00388,FIXED DEPOSIT,2017-11-27,72804.86,ACTIVE,BR024,AGENT
509,A000510,C00389,CURRENT,2023-03-22,4228.67,CLOSED,BR023,ONLINE
510,A000511,C00390,FIXED DEPOSIT,2022-04-15,188512.86,CLOSED,BR007,AGENT
511,A000512,C00391,SALARY,2020-09-01,4375.12,ACTIVE,BR023,ONLINE
512,A000513,C00392,SALARY,2021-07-09,19612.88,DORMANT,BR009,AGENT
513,A000514,C00393,SAVINGS,2022-11-14,8510.18,ACTIVE,BR026,BRANCH
514,A000515,C00394,FIXED DEPOSIT,2024-07-22,118017.79,DORMANT,BR021,ONLINE
515,A000516,C00395,CURRENT,2020-01-09,22235.79,ACTIVE,BR011,ONLINE
516,A000517,C00396,SAVINGS,2023-04-09,12089.63,ACTIVE,BR010,AGENT
517,A000518,C00397,CURRENT,2024-12-05,134776.2,ACTIVE,BR019,BRANCH
518,A000519,C00397,SAVINGS,2018-08-26,52157.5,CLOSED,BR019,ONLINE
519,A000520,C00397,SALARY,2023-01-25,34532.33,DORMANT,BR019,BRANCH
520,A000521,C00398,SALARY,2019-10-20,17244.57,DORMANT,BR030,ONLINE
521,A000522,C00399,FIXED DEPOSIT,2025-04-17,133967.29,ACTIVE,BR023,AGENT
522,A000523,C00400,SALARY,2022-10-13,23878.54,CLOSED,BR008,BRANCH
523,A000524,C00400,FIXED DEPOSIT,2019-07-04,1355893.73,ACTIVE,BR008,BRANCH
524,A000525,C00401,FIXED DEPOSIT,2021-03-17,19932.76,CLOSED,BR028,BRANCH
525,A000526,C00402,CURRENT,2022-08-29,28635.14,CLOSED,BR024,ONLINE
526,A000527,C00403,CURRENT,2020-06-29,24771.21,DORMANT,BR021,ONLINE
527,A000528,C00403,CURRENT,2023-03-11,3477.99,ACTIVE,BR021,AGENT
528,A000529,C00403,FIXED DEPOSIT,2022-06-23,219725.97,DORMANT,BR021,AGENT
529,A000530,C00404,SALARY,2020-01-13,17302.91,DORMANT,BR024,ONLINE
530,A000531,C00404,SALARY,2021-11-10,16813.71,ACTIVE,BR024,BRANCH
531,A000532,C00405,SALARY,2025-01-06,8770.99,CLOSED,BR003,BRANCH
532,A000533,C00405,SALARY,2017-07-09,4295.12,ACTIVE,BR003,BRANCH
533,A000534,C00406,FIXED DEPOSIT,2018-05-26,48037.85,CLOSED,BR015,AGENT
534,A000535,C00407,SAVINGS,2025-04-13,35978.34,ACTIVE,BR025,BRANCH
535,A000536,C00408,FIXED DEPOSIT,2025-09-04,39364.56,ACTIVE,BR025,ONLINE
536,A000537,C00408,FIXED DEPOSIT,2025-08-01,18596.84,DORMANT,BR025,ONLINE
537,A000538,C00409,SALARY,2023-12-09,12271.44,ACTIVE,BR015,BRANCH
538,A000539,C00409,CURRENT,2017-09-05,2569.33,DORMANT,BR015,ONLINE
539,A000540,C00409,FIXED DEPOSIT,2019-11-19,51322.22,CLOSED,BR015,BRANCH
540,A000541,C00410,CURRENT,2019-08-25,61744.94,ACTIVE,BR005,ONLINE
541,A000542,C00410,SAVINGS,2022-05-18,88758.63,ACTIVE,BR005,ONLINE
542,A000543,C00411,FIXED DEPOSIT,2023-12-08,12719.79,CLOSED,BR002,AGENT
543,A000544,C00412,FIXED DEPOSIT,2022-10-07,99074.56,ACTIVE,BR001,AGENT
544,A000545,C00413,SAVINGS,2023-07-30,14314.62,ACTIVE,BR007,AGENT
545,A000546,C00414,FIXED DEPOSIT,2018-05-14,10000.0,ACTIVE,BR014,AGENT
546,A000547,C00415,SALARY,2022-07-14,15100.83,DORMANT,BR004,BRANCH
547,A000548,C00416,CURRENT,2017-01-11,14814.57,ACTIVE,BR016,AGENT
548,A000549,C00417,CURRENT,2023-02-03,7920.23,CLOSED,BR013,AGENT
549,A000550,C00418,SALARY,2024-08-25,12428.54,ACTIVE,BR009,AGENT
550,A000551,C00419,SALARY,2024-10-22,20312.75,CLOSED,BR020,BRANCH
551,A000552,C00420,CURRENT,2022-07-06,18896.41,ACTIVE,BR018,ONLINE
552,A000553,C00421,CURRENT,2021-11-14,3796.26,ACTIVE,BR023,ONLINE
553,A000554,C00421,SALARY,2022-02-18,18328.37,ACTIVE,BR023,AGENT
554,A000555,C00422,SALARY,2021-08-19,156389.63,ACTIVE,BR006,BRANCH
555,A000556,C00423,FIXED DEPOSIT,2019-07-07,42049.08,ACTIVE,BR026,BRANCH
556,A000557,C00424,FIXED DEPOSIT,2018-07-29,137456.13,ACTIVE,BR030,AGENT
557,A000558,C00425,SAVINGS,2024-11-14,35074.68,DORMANT,BR001,ONLINE
558,A000559,C00426,SALARY,2017-01-11,55757.02,ACTIVE,BR007,AGENT
559,A000560,C00427,FIXED DEPOSIT,2026-04-15,84571.54,ACTIVE,BR026,AGENT
560,A000561,C00427,SALARY,2018-08-11,34581.3,ACTIVE,BR026,BRANCH
561,A000562,C00428,SAVINGS,2022-04-11,148544.51,ACTIVE,BR022,BRANCH
562,A000563,C00429,SAVINGS,2023-02-26,3319.93,ACTIVE,BR024,ONLINE
563,A000564,C00429,FIXED DEPOSIT,2022-07-22,55611.4,DORMANT,BR024,ONLINE
564,A000565,C00430,CURRENT,2024-06-10,7450.12,CLOSED,BR014,AGENT
565,A000566,C00430,FIXED DEPOSIT,2022-03-28,110370.17,ACTIVE,BR014,AGENT
566,A000567,C00431,FIXED DEPOSIT,2018-07-31,103245.31,CLOSED,BR021,ONLINE
567,A000568,C00432,CURRENT,2025-05-12,14918.8,CLOSED,BR020,ONLINE
568,A000569,C00433,SAVINGS,2024-07-06,22735.76,DORMANT,BR003,BRANCH
569,A000570,C00433,FIXED DEPOSIT,2022-04-16,85030.64,ACTIVE,BR003,ONLINE
570,A000571,C00434,SAVINGS,2024-08-21,45881.77,CLOSED,BR014,AGENT
571,A000572,C00435,FIXED DEPOSIT,2026-04-13,34170.32,ACTIVE,BR021,ONLINE
572,A000573,C00436,FIXED DEPOSIT,2018-12-10,35942.5,CLOSED,BR001,AGENT
573,A000574,C00437,FIXED DEPOSIT,2019-04-09,32326.54,CLOSED,BR025,BRANCH
574,A000575,C00438,CURRENT,2018-02-25,125322.21,ACTIVE,BR023,AGENT
575,A000576,C00439,FIXED DEPOSIT,2021-10-21,89341.41,DORMANT,BR027,AGENT
576,A000577,C00440,CURRENT,2021-01-21,16084.32,ACTIVE,BR013,BRANCH
577,A000578,C00441,SALARY,2026-05-10,84515.22,ACTIVE,BR009,AGENT
578,A000579,C00442,CURRENT,2024-04-03,50469.14,ACTIVE,BR024,BRANCH
579,A000580,C00443,SALARY,2022-08-04,35774.93,ACTIVE,BR008,BRANCH
580,A000581,C00444,SALARY,2026-01-18,16369.81,ACTIVE,BR018,BRANCH
581,A000582,C00444,SALARY,2017-09-20,40996.97,DORMANT,BR018,ONLINE
582,A000583,C00445,SAVINGS,2025-10-23,22093.09,ACTIVE,BR029,AGENT
583,A000584,C00446,CURRENT,2024-09-06,7573.51,DORMANT,BR005,BRANCH
584,A000585,C00447,SAVINGS,2025-10-23,27921.34,ACTIVE,BR028,BRANCH
585,A000586,C00447,SALARY,2024-01-13,27478.83,CLOSED,BR028,ONLINE
586,A000587,C00448,FIXED DEPOSIT,2022-12-07,167593.09,DORMANT,BR016,AGENT
587,A000588,C00449,FIXED DEPOSIT,2024-05-31,23506.85,ACTIVE,BR017,AGENT
588,A000589,C00449,SAVINGS,2019-01-28,92567.62,ACTIVE,BR017,BRANCH
589,A000590,C00450,CURRENT,2017-05-01,93880.57,ACTIVE,BR001,BRANCH
590,A000591,C00451,CURRENT,2018-10-31,5556.25,ACTIVE,BR002,AGENT
591,A000592,C00452,SALARY,2017-04-18,7029.13,ACTIVE,BR013,ONLINE
592,A000593,C00453,CURRENT,2022-10-27,25460.24,ACTIVE,BR009,AGENT
593,A000594,C00454,SALARY,2024-04-12,115136.04,CLOSED,BR005,BRANCH
594,A000595,C00455,CURRENT,2019-08-02,38632.11,CLOSED,BR019,ONLINE
595,A000596,C00456,SAVINGS,2018-08-13,67446.73,ACTIVE,BR004,AGENT
596,A000597,C00457,FIXED DEPOSIT,2018-04-04,44485.61,ACTIVE,BR006,BRANCH
597,A000598,C00458,CURRENT,2017-08-10,119027.94,DORMANT,BR016,ONLINE
598,A000599,C00459,FIXED DEPOSIT,2018-08-17,16805.83,CLOSED,BR008,AGENT
599,A000600,C00460,FIXED DEPOSIT,2022-07-08,97192.29,CLOSED,BR010,ONLINE
600,A000601,C00460,CURRENT,2020-05-11,46191.66,ACTIVE,BR010,ONLINE
601,A000602,C00461,CURRENT,2022-11-09,39551.2,CLOSED,BR024,BRANCH
602,A000603,C00462,CURRENT,2022-05-12,27030.2,CLOSED,BR015,AGENT
603,A000604,C00463,CURRENT,2023-09-19,7433.7,ACTIVE,BR023,BRANCH
604,A000605,C00464,SAVINGS,2025-04-21,30247.73,CLOSED,BR004,BRANCH
605,A000606,C00465,SALARY,2022-12-18,12073.09,ACTIVE,BR020,AGENT
606,A000607,C00466,CURRENT,2025-02-13,9669.52,ACTIVE,BR015,BRANCH
607,A000608,C00466,CURRENT,2019-11-12,20935.25,ACTIVE,BR015,AGENT
608,A000609,C00467,CURRENT,2025-12-29,9853.36,ACTIVE,BR017,ONLINE
